FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
A,Annual,SLV,El Salvador,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,2659.0344,2710.2641,2805.4041,2830.9468,2809.0621,2930.0427,2928.0414,2974.3585,2995.0241,12419.4613,12248.8101,12357.2504,12101.7015,12142.2642,12151.3439,12401.4468,12815.0055,13005.6452,12917.106,12526.3181,12381.4596,11945.1089,11957.6918,11846.2318,12091.89,12169.8363,12349.9011,12488.0979,12456.9343,6221.7775,6456.2055,6545.2658,6501.7304,6665.5584,6447.0986,6794.8751,6809.8793,6562.1189,6731.1106,6590.5514,6936.9675,7045.8649,7056.1729,7196.0446,7351.0418,7492.8639,7714.1828,7854.0729,7697.0548,7533.9905,7138.4786,7280.3663,6907.1723,7152.4924,7135.6171,6805.1802,6563.1527,6626.121,6627.7995,6636.2305,6838.5051
A,Annual,SMR,San Marino,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8964,2.8839,2.7947,2.3162,2.354,1.3073,1.3224,1.399,1.5046,2.3038,3.8381,4.6796,4.59,5.1957,6.3277,6.9617,7.2278,8.0071,8.5441,9.0461,9.647,10.1974,10.7812,11.2667,11.7077,12.3582,12.5597,12.8114,12.6209,12.5926,12.6234,11.8433
A,Annual,SOM,Somalia,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,13289.0219,13788.2542,14446.2897,15129.1172,15680.567,16271.0572,17099.9007,17855.7639,18167.4359,18496.9063,18320.8892,18686.3769,18500.4511,18087.1233,19534.8019,19328.8898,20664.5306,22255.5917,22002.5127,21828.4715,22720.267,23436.4476,22580.2115,22984.2388,23811.9435,24022.679,24997.4408,26129.6473,25915.0019,42151.1904,39004.6297,36868.8367,38823.7928,40712.7917,41303.5634,41795.928,42220.1748,42102.6766,42223.9334,42425.962,42899.3601,43181.5543,43344.1053,43593.0359,43982.9808,42578.4359,41347.7537,41286.5076,41240.4301,41351.8456,41455.0078,41721.7308,41866.9096,42087.0273,42154.9868,42193.6664,42178.9368,42199.4093,42447.2504,42638.8592,42202.8401
A,Annual,SPM,Saint-Pierre-et-Miquelon (Fr.),FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,0.0351,0.0325,0.0278,0.0275,0.0257,0.0233,0.0256,0.0256,0.1404,0.2685,0.251,0.2465,0.2285,0.4201,0.1344,0.1709,0.2074,0.2439,0.2805,0.3214,5.3995,5.4187,5.4616,5.338,5.762,5.8305,5.7878,5.8293,5.8081,5.7502,5.621,5.5689,5.7281,6.1679,6.3843,7.2644,6.9284,9.8035,9.353,9.2871,9.5028,9.4971,10.0658,9.9209,9.6506,9.5601,9.7588,9.8732,8.7198,9.4794,9.0529,7.9092
A,Annual,SRB,Serbia,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15954.2627,16646.4988,15135.0691,15296.55,15482.7308,18038.9818,18522.8628,18439.1362,17177.5222,17351.7216,22208.8006,22276.5072,21263.7354,21388.6953,21666.3829,20996.7395
A,Annual,SSD,South Sudan,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59237.7187,58400.1348,59349.7342,58984.2152,60535.7402,58220.0389,64805.0572,55561.269,65205.7186,61405.1018
A,Annual,STP,Sao Tome and Principe,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,8.9341,9.1379,8.5869,7.6337,7.0015,6.4535,7.1736,7.1066,6.7417,6.5265,6.1435,5.2584,5.8047,5.2306,5.828,8.3053,7.8171,8.3061,8.2436,8.7354,9.1391,9.3711,9.5501,9.7095,9.9094,10.091,9.7672,9.9167,10.0481,30.1,30.8295,30.9817,29.4486,30.8472,31.1687,31.8379,32.3047,31.0873,32.1088,34.1906,38.1723,42.9961,47.6185,50.1149,52.2282,53.166,54.376,55.7993,58.9343,59.7019,263.9883,266.3495,267.4384,270.4876,273.9163,275.3696,280.8525,280.2198,281.8452,283.968,287.6651
A,Annual,SUR,Suriname,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,304.7467,318.2677,323.5253,347.7074,381.4424,352.962,399.3125,412.4175,374.6088,433.9662,441.9967,417.4233,472.4572,466.4152,479.8756,519.5599,538.4048,607.8864,644.6614,699.1809,800.5514,848.7142,879.4693,10284.4132,10272.5939,10289.7205,10285.6125,10262.5216,10278.7816,5349.8312,5526.3659,5657.464,5659.1186,5686.7221,5725.4814,5849.4616,5834.0917,5876.1615,5814.5414,5727.0139,6136.4751,5370.9188,5261.1707,5413.4474,5333.4883,5281.9687,5147.3845,5171.5467,5159.6424,5175.8661,9486.2133,9603.4703,9493.0588,9651.9551,9652.1347,10695.5889,10671.8454,10591.5633,10672.3988,10653.0767,10642.619
A,Annual,SVK,Slovak Republic,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11353.1555,9936.8699,10281.9966,10439.8752,10391.4273,9762.2057,9049.2244,8512.8279,8275.3093,8427.2943,8241.8939,8015.1092,8143.6934,8068.6373,7636.7525,7750.5162,7522.7837,7674.0209,7253.5803,7132.0207,7217.5509,6980.1349,6843.295,6859.3611,6931.3934,6885.0943,6720.7454,6550.2726,6755.0245
A,Annual,SVN,Slovenia,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4002.0057,4111.0692,4037.229,3995.9219,4066.3437,4319.2562,4262.9651,4190.3846,4218.8176,4471.9491,4440.7604,4405.8536,4224.2964,4223.6772,4310.427,4319.0395,4579.7034,4318.5241,4406.8564,6498.0535,6426.4715,6365.6627,6252.535,6357.5908,5286.2672,5296.7892,5270.292,5241.4786,5080.0319,5169.1819
A,Annual,SWE,Sweden,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,10458.7388,10331.2737,9893.0574,9564.356,9305.029,8993.6713,8777.3761,8739.6946,8651.6559,19761.8615,19547.3123,19576.6052,19927.8992,19533.8743,19907.3524,20001.2524,19836.7415,20051.0681,21246.7845,20476.693,20321.8586,20170.8664,19918.4319,19923.4697,19691.8335,19628.9548,19126.0846,18999.1457,18909.5557,58550.1727,57884.2405,57762.253,57557.9962,57706.0692,57672.818,57704.4149,57258.0116,57658.4178,57493.8496,56920.3247,58969.3211,60246.4019,60626.2303,60126.3044,60078.0466,60006.9226,60212.8899,58930.5596,58571.3881,59356.3748,50876.0554,50532.3341,50511.8034,50585.6063,50460.6832,46256.4666,46366.3224,46515.5042,46935.2508,46786.6815,46728.6776
A,Annual,SWZ,Eswatini,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,867.0823,882.7908,861.4554,885.3557,830.0069,804.528,830.9131,843.3722,884.5855,923.5913,928.9825,945.2928,982.9622,986.1861,1009.5682,10375.0166,10378.7325,10414.8879,10443.0537,10457.7431,10447.4064,10419.384,10445.1501,10386.8054,10434.0329,10452.963,10441.755,10431.8907,10485.7328,2066.9716,2021.3524,2015.4554,1817.8025,1918.8879,2208.0322,2154.9138,2304.36,2234.455,2262.4645,2000.4018,1957.055,2069.5061,2020.0682,2099.8302,2102.4293,2024.5408,2148.8179,2213.2323,2179.915,2239.2581,2430.7518,2365.4004,2644.8504,2386.0911,2342.614,2428.7843,2419.79,2457.2398,2503.1154,2426.6185,2437.2491
A,Annual,SYC,Seychelles,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,3.36,3.2275,3.5612,3.5933,3.6842,4.0263,4.1088,4.4132,4.6088,7.7619,8.3916,9.8281,10.0461,10.5252,11.5834,10.9556,10.7171,9.5018,14.697,15.2668,12.3278,16.3962,13.5808,11.8997,12.7506,13.1487,13.1474,12.7165,11.0234,66.5195,70.7913,68.061,71.2687,73.2808,73.0916,82.4205,87.3507,90.6327,92.1074,93.529,95.3441,101.834,105.3029,115.1221,95.5617,100.4425,108.2271,105.8568,113.6601,123.8201,111.9081,111.9881,107.9796,109.9492,111.1231,120.9915,119.5088,123.506,120.6646,124.1403,130.198
A,Annual,SYR,Syrian Arab Republic,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,1815.581,1995.0274,2219.1712,2427.2663,2637.7079,2650.7762,2675.1176,2756.3202,2831.3658,2860.2509,2731.7252,12082.9142,11910.8462,12207.133,12501.5069,12727.0748,12970.9154,13231.0662,13589.6463,14000.0539,14348.0622,14563.0201,15090.4291,14794.3112,14615.7925,14777.1356,15026.544,15552.8572,15488.6944,13572.2328,13973.6558,14261.8767,12260.5432,13315.763,13988.204,13305.1989,13762.6576,14667.1391,14757.8349,15012.6055,14403.3826,15724.5932,16491.7604,17364.7532,19198.4216,20126.6272,23238.1432,22267.4116,20656.6198,19469.3091,20389.4662,18688.8905,16043.3637,15911.6516,15613.5883,15760.3234,15053.7423,15849.5012,16624.2967,16920.6326,18098.7751
A,Annual,TCA,Turks and Caicos Islands,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8183,8.2446,8.3668,7.9699,8.3494,9.3462,9.6627,10.3881,10.8467,12.098,13.3014,14.3764,18.1064,18.9128,20.2485,24.2034,27.411,32.7773,31.5275,32.218,31.9335,32.4776,33.3234,35.5761,37.9152,39.1409,41.1876,46.437,47.5999,48.2959,49.5748,67.6716
A,Annual,TCD,Chad,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,7394.2894,7484.6908,7608.151,7681.1798,7760.7617,7936.4873,8061.1278,8161.086,8052.3198,8158.1972,8255.6243,8873.8081,7944.1199,6438.1929,6689.1682,6944.2523,7578.3229,7831.6696,8001.7636,8170.5854,8360.1084,8577.9399,8598.7457,7016.1218,7190.4302,7361.9949,7559.8325,7792.0287,7999.8938,23319.1524,30030.371,30944.2197,31692.3705,32734.9204,33772.5181,37221.029,37690.993,38754.5246,40295.8341,42731.6461,49229.9171,51775.9633,53797.4131,55476.6154,57473.6623,59502.5613,62480.8021,63117.1385,63610.1779,67471.3482,79169.5996,82781.2406,84285.0746,86783.3835,91536.2482,94333.4081,96290.6597,100698.8387,103509.9331,108944.6346,112321.0236
A,Annual,TGO,Togo,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,464.7112,487.8246,528.5894,572.8404,608.779,621.0845,622.1873,639.9864,606.5728,639.1862,596.1484,680.4765,686.1529,715.9291,767.178,772.1599,760.4025,788.3663,755.9455,658.589,677.8044,774.9866,712.0712,800.2428,843.8024,946.9661,1005.2751,1224.2296,1207.8734,5858.8554,5739.9207,5596.9707,5552.6328,5545.6094,5412.3536,5611.6438,5945.9238,6413.9073,6284.8888,6176.5119,4155.2638,4366.6032,4536.0849,4395.8427,5276.6548,4901.0695,4601.6782,4828.8649,5097.8797,5041.766,5530.5023,5276.0449,5632.9095,5349.5658,5756.9617,5875.8041,5879.2334,6084.6211,6061.2017,6448.5184,6273.1397
A,Annual,THA,Thailand,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,46721.6865,49134.7503,49178.0385,48721.3134,49005.4908,54701.7305,50810.6692,53834.0073,55931.6532,66418.4425,66716.4513,64725.0514,69632.7789,68303.6771,72706.2323,73247.6226,76145.0678,78214.0289,76305.3299,77677.7623,79043.7498,79687.5415,83507.2844,83543.2294,83874.8759,81524.9574,80835.6226,84649.1118,87598.5659,129531.6277,133777.1432,136358.5588,136657.4491,138702.6679,138386.9216,140611.3584,141972.5012,138746.5356,140360.561,138080.4581,127967.7797,130093.4644,137009.7389,145211.313,140295.1679,139918.7977,152655.5747,147976.2995,152434.0762,157918.4974,181702.6193,185977.798,182164.2446,191180.2881,184519.9281,173335.3014,175578.126,173976.1114,174389.4728,184242.674,187921.9435
A,Annual,TJK,Tajikistan,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5228.2178,4748.1909,4600.4697,4457.0247,4293.7384,4324.2962,4168.0162,4117.3809,4097.8675,4178.5024,4294.3277,4439.1279,4731.9737,4986.1289,5364.4768,5516.7236,6201.204,6617.1981,6751.0852,6880.3897,7222.6907,7500.7229,7731.0873,7989.4306,8236.9926,8410.2907,8534.4743,9094.4025,9321.9833,9233.9723
A,Annual,TKL,Tokelau (NZ),FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,0.1553,0.1553,0.0924,0.417,0.4086,0.4086,0.4086,0.4142,0.4198,0.4226,0.4282,0.4603,0.4687,0.4771,0.4855,0.4603,0.4603,0.4967,0.5051,0.5163,0.5275,0.5359,0.5471,0.5051,0.5051,0.5051,0.5051,0.5051,0.5051,0.5705,0.5705,0.5707,0.5711,0.5713,0.5717,0.5721,0.5722,0.5717,0.5715,0.5716,0.5646,0.6339,0.6547,0.6479,0.6047,0.5895,0.584,0.5437,0.5294,0.5466,0.5635,0.5807,0.5977,0.6139,0.6377,0.6695,0.7124,0.7974,1.1477,1.8474,2.4751
A,Annual,TKM,Turkmenistan,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5750.7176,7196.5594,8499.3373,8968.8042,8328.3605,7861.4231,8049.7336,9334.2082,9901.4726,10362.7468,11361.716,12747.1375,13615.8006,14438.3991,15430.3731,15621.3198,16716.269,16166.7477,17029.6688,17172.6979,18102.4358,18944.0992,19340.3572,20306.7528,20010.0709,19211.1954,19499.5787,19843.5853,19631.7005,20266.4812
A,Annual,TLS,Timor-Leste,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,524.2797,516.8465,535.1228,561.404,576.5794,604.0434,558.8963,580.2623,569.5229,612.2321,639.2263,685.5562,689.7184,678.6814,611.9167,541.9997,463.2775,403.1744,321.8302,284.7033,288.3179,307.837,331.1784,354.2482,367.9781,377.7286,383.5236,373.5063,408.5849,991.1554,1070.636,1070.6525,1081.7099,1166.5559,1190.6627,1218.4238,1225.0238,1226.3935,1114.6475,1217.1759,1449.0514,1493.1947,1500.8078,1402.8289,1541.0193,1593.9505,1570.5691,1628.62,1610.7831,1578.1432,1594.0447,1672.2186,1621.8697,1670.4932,1772.9104,1792.9678,1830.9827,1902.1126,2037.0598,1940.3406,1962.0879
A,Annual,TON,Tonga,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,20.4632,25.1004,26.0316,25.3908,24.7269,29.0294,25.9788,28.2924,29.742,32.0043,30.1784,30.2159,36.032,39.088,47.7163,54.7812,63.2221,81.7898,82.8263,84.3483,96.913,87.0598,70.166,60.9304,74.2754,77.8566,87.8669,95.6252,86.5639,99.8329,101.0041,102.0184,102.7573,102.9955,99.3734,97.6248,101.0392,103.6536,106.0663,105.84,107.1358,108.5898,111.6779,110.0611,112.0905,115.6082,115.4616,117.0044,118.1697,117.1957,116.279,118.3109,117.106,123.421,125.5256,129.1922,133.6388,135.3563,142.6368,143.6316,146.2087
A,Annual,TTO,Trinidad and Tobago,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,175.2005,177.0203,180.0664,184.6223,193.1528,200.2348,213.1567,217.8619,222.1605,233.5909,241.8488,256.7883,263.6485,266.4011,271.6736,274.5251,299.695,279.1499,301.2146,298.352,276.3619,255.7801,245.8361,246.2624,238.9229,252.8735,267.1227,247.2479,243.8673,12373.8281,12371.9763,12196.5424,11877.6203,12030.3614,12018.8907,12199.2321,12394.3472,12514.8582,12783.0293,12888.8981,12987.0453,13261.6759,14308.3037,14736.6667,16174.6783,16553.9325,16338.8266,15882.7444,17832.3654,18255.0494,17663.2949,16789.8254,15744.9249,15894.9318,15949.4219,16113.2387,16648.5172,15922.5952,17372.1911,20516.2234,21357.5575
A,Annual,TUN,Tunisia,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,2710.2519,2516.6789,2497.8061,2668.1892,2799.762,2929.7809,2838.5246,2770.8411,2924.5948,12301.532,12584.0097,12752.7677,12792.6052,12945.5,13057.1013,13285.5391,13361.2022,13031.7286,12573.6835,12838.849,12801.8297,12944.8233,13175.2466,13407.2967,13636.1949,13430.7092,13760.2989,13574.5058,13675.7886,8916.417,9612.8002,9842.7157,10286.6067,10068.4866,10111.6708,10912.6035,10746.0834,10933.0939,10982.979,11411.9568,11728.4654,12219.8592,12447.729,12700.5482,13135.4261,13506.1142,13692.5563,13787.2047,14254.4787,14421.8272,13756.2801,14227.1526,14541.3378,14993.192,15256.1783,15353.8763,15755.6544,16186.6241,16369.2679,16153.1239,16935.2357
A,Annual,TUR,Turkiye,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,38833.0389,38354.6382,38325.4484,38125.0986,39194.5636,39808.5246,41277.9302,42075.729,42084.8024,50394.161,50003.0013,50425.7424,55819.3139,55757.1957,57951.5147,60481.6768,62548.8023,62690.1161,62178.3098,64734.6849,66125.3638,67359.1009,65415.8789,64669.3487,59388.8574,60780.8885,63275.3874,62790.4857,62742.7195,78375.6144,77040.0684,79816.5309,83088.3016,80848.4602,82741.1719,85212.8491,85679.4694,86039.7684,87415.1032,88451.3275,86001.4015,87828.9811,89025.3075,90004.5594,93272.5853,95844.9371,99340.2335,102589.0976,103058.6005,104664.5671,110176.8605,111601.0977,119805.3798,124693.6981,123192.4992,128755.0086,132314.4834,138349.0482,141985.9061,148916.2942,152261.5207
A,Annual,TUV,Tuvalu,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,2.7299,2.7299,2.7299,2.7299,2.7299,2.7299,2.7299,2.7299,2.7299,2.7299,2.7299,2.7299,2.7299,2.7299,2.7299,2.7299,2.7984,2.8292,2.9692,3.1622,2.9173,3.5456,3.3231,3.9723,4.5489,4.5614,4.0871,4.0619,5.5828,6.637,7.4547,7.61,7.483,7.5951,7.6311,7.5002,7.7795,9.05,7.9791,8.0043,8.247,8.6958,8.6348,8.7527,8.7729,8.7835,9.1519,8.9481,9.2184,9.0213,9.0141,9.0038,8.9665,9.0141,9.1101,9.2308,9.2962,9.426,9.5007,9.4603,9.5619
A,Annual,TWN,"Taiwan, China",FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,5834.7181,5887.0424,5828.7101,5605.7486,5647.5268,5779.4186,5798.2528,5759.065,5717.126,7265.4478,7205.3563,7480.3954,8007.6608,8299.6713,8506.7291,8674.3078,8668.912,8653.1489,8894.278,8537.8867,8336.1319,8446.9214,8826.6217,8912.7017,8980.7597,8675.0778,8830.2776,8770.1926,8655.385,24929.039,25906.9645,26950.0829,28161.7846,28896.2101,29964.3696,31548.5438,32191.076,32224.9859,32000.5935,33821.0068,35197.3969,38018.8247,36455.3995,37199.8793,37748.2779,36978.0125,36366.6384,35666.1124,34461.8745,35498.3234,36601.7832,35949.8658,35840.2089,36235.994,35933.8895,36945.3498,37614.2588,37424.2412,36746.7154,37091.5593,38654.0731
A,Annual,TZA,Tanzania,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,13626.3756,13891.5046,14509.5751,14717.9571,16179.8511,15586.2977,15843.0164,16250.6504,16656.4246,26441.9104,26730.6466,26983.3602,27148.5031,27674.0908,28338.7004,29271.3354,29622.4654,30114.8974,30609.3696,30848.5137,31580.2343,32071.1946,32140.3771,31091.4337,31468.0265,31941.4627,32574.6965,32712.4168,33175.3711,94118.4867,95046.5092,95567.521,96309.8868,96755.0749,100470.5611,94725.2896,94544.0355,98446.3837,99387.8019,96673.5614,99850.5269,105982.8497,112576.9991,111984.1447,115989.3406,113461.6998,114945.1116,117348.2464,118174.2751,120514.8095,123457.8424,125345.7954,126680.2356,128136.7703,131999.4293,144071.8908,145522.8655,144524.9026,147366.5602,149034.6063,150050.3563
A,Annual,UGA,Uganda,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,5964.6382,5619.8607,5669.2424,5617.6454,5673.2078,5678.948,5867.9407,5931.4751,6317.6174,13804.9222,13343.2084,13807.5896,15755.0822,7553.3617,7800.6191,19118.2883,19103.8142,25281.3916,24232.8215,26229.7603,7912.1284,24980.9713,20965.7639,19824.5785,21722.1123,19652.3136,16601.5253,20970.5483,21129.3567,31769.6318,32217.6787,32459.4577,32752.6466,32477.719,32884.5499,33526.4278,34683.3625,35833.6297,35658.469,35369.3601,35101.0406,35591.6307,37149.0776,37122.1839,38853.6031,38196.6026,40752.2337,47231.729,47263.7158,48960.5992,49029.0491,50772.1337,51014.3696,52073.8578,53377.0201,54875.4081,55290.7861,56202.1162,56330.5587,57522.7687,58336.9573
A,Annual,UKR,Ukraine,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185358.5064,170333.5924,161105.8677,155237.5952,135483.8532,127345.7838,119861.842,111713.0182,107506.2575,105315.6283,107928.6683,109443.4796,98018.5289,97838.5575,99652.2407,98582.3717,96909.3317,95861.0012,98602.1506,104074.4715,104417.6465,116139.9199,105562.0536,95768.3424,98423.3472,92631.7378,95636.5579,98010.9364,96615.674,97683.925
A,Annual,URY,Uruguay,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,23320.2667,23402.8901,23133.6646,23201.7864,22120.2196,22430.3653,22794.1267,22977.8219,23821.7511,32158.7134,31932.8826,32475.4923,33847.3242,35285.9663,37103.5426,35086.492,34691.2152,34503.1625,35385.5113,37827.1955,38402.5317,38003.3163,34938.2667,33914.2371,34783.1298,35028.1787,36412.2822,37486.0819,35860.0473,26389.5086,27587.4786,28900.5775,29780.9493,29946.0388,29804.5059,30460.483,29997.2632,29357.3471,29505.3132,28734.4201,28757.2326,29534.0366,30460.1303,31538.9479,31759.8761,33271.3422,32674.9074,33774.8672,33223.3339,31689.6005,32256.1092,32496.2181,32104.8005,32294.0959,31782.7601,32083.4724,31665.5687,30982.8179,30989.6045,30481.6093,32075.3423
